age,education,occupation,hours-per-week,gender,salary
22,HS-grad,?,45,Female,<=50K
28,Some-college,Craft-repair,40,Male,>50K
42,Some-college,Machine-op-inspct,40,Female,<=50K
57,HS-grad,Transport-moving,60,Male,>50K
26,Some-college,Farming-fishing,65,Female,<=50K
45,11th,Other-service,50,Male,<=50K
32,Bachelors,Craft-repair,44,Male,>50K
63,Some-college,Adm-clerical,43,Female,<=50K
22,Some-college,Prof-specialty,20,Female,<=50K
36,Some-college,Exec-managerial,55,Male,>50K
45,HS-grad,Exec-managerial,40,Female,<=50K
34,Prof-school,Prof-specialty,55,Male,>50K
27,Bachelors,Prof-specialty,60,Male,<=50K
20,Some-college,?,20,Female,<=50K
47,HS-grad,Farming-fishing,56,Male,>50K
46,7th-8th,Other-service,52,Male,<=50K
28,Some-college,Machine-op-inspct,40,Female,<=50K
45,HS-grad,Handlers-cleaners,40,Male,<=50K
26,Bachelors,Adm-clerical,40,Female,<=50K
32,10th,Exec-managerial,45,Male,<=50K
30,12th,Adm-clerical,40,Female,<=50K
59,10th,Transport-moving,40,Male,<=50K
58,Doctorate,Exec-managerial,43,Female,>50K
45,Some-college,Handlers-cleaners,30,Male,<=50K
76,Some-college,Transport-moving,40,Male,<=50K
38,HS-grad,Adm-clerical,40,Female,<=50K
32,Masters,Sales,40,Male,<=50K
38,HS-grad,Farming-fishing,50,Male,<=50K
30,Assoc-acdm,Prof-specialty,36,Female,<=50K
53,Assoc-voc,Exec-managerial,40,Male,>50K
41,Bachelors,Machine-op-inspct,40,Male,<=50K
27,Bachelors,Prof-specialty,50,Male,<=50K
44,Assoc-acdm,Farming-fishing,30,Male,<=50K
35,Masters,Exec-managerial,50,Male,>50K
36,1st-4th,Other-service,40,Female,<=50K
51,Some-college,Exec-managerial,10,Female,>50K
42,HS-grad,Transport-moving,40,Male,<=50K
40,Bachelors,Prof-specialty,50,Male,>50K
45,HS-grad,Handlers-cleaners,40,Male,<=50K
55,9th,Craft-repair,37,Female,>50K
36,7th-8th,Machine-op-inspct,40,Male,<=50K
57,HS-grad,Craft-repair,40,Male,>50K
27,HS-grad,Tech-support,45,Female,<=50K
62,Masters,Handlers-cleaners,40,Male,<=50K
29,Bachelors,Sales,55,Male,<=50K
38,Bachelors,Craft-repair,30,Male,<=50K
29,HS-grad,Craft-repair,50,Male,<=50K
18,Some-college,?,30,Male,<=50K
19,12th,?,30,Male,<=50K
32,Masters,Prof-specialty,40,Female,<=50K
34,Bachelors,Exec-managerial,40,Male,<=50K
25,Assoc-acdm,Prof-specialty,55,Male,<=50K
34,Masters,Prof-specialty,35,Male,<=50K
37,Some-college,Exec-managerial,38,Male,<=50K
37,HS-grad,Craft-repair,45,Male,<=50K
18,HS-grad,Handlers-cleaners,25,Male,<=50K
24,Assoc-voc,Craft-repair,40,Male,<=50K
17,12th,Other-service,30,Female,<=50K
35,Bachelors,Sales,40,Female,<=50K
31,Assoc-voc,Tech-support,32,Female,<=50K
29,Assoc-acdm,Craft-repair,60,Male,<=50K
49,HS-grad,Craft-repair,40,Male,<=50K
71,Bachelors,?,10,Male,>50K
35,HS-grad,Adm-clerical,40,Male,<=50K
55,HS-grad,Craft-repair,50,Male,<=50K
37,5th-6th,Machine-op-inspct,40,Male,<=50K
33,Some-college,Adm-clerical,18,Female,<=50K
49,Bachelors,Sales,45,Male,>50K
32,HS-grad,Handlers-cleaners,45,Male,<=50K
63,11th,?,40,Male,<=50K
39,Masters,Prof-specialty,40,Male,<=50K
42,HS-grad,Farming-fishing,40,Male,<=50K
30,Masters,Prof-specialty,50,Female,>50K
30,Assoc-voc,Prof-specialty,40,Male,<=50K
48,HS-grad,Farming-fishing,40,Male,>50K
57,Bachelors,Sales,10,Male,<=50K
56,10th,Other-service,45,Female,<=50K
28,Some-college,Protective-serv,40,Male,<=50K
43,Bachelors,Tech-support,24,Male,>50K
46,HS-grad,Craft-repair,60,Male,<=50K
60,Bachelors,Exec-managerial,45,Male,>50K
50,Masters,Prof-specialty,65,Female,<=50K
37,Prof-school,Prof-specialty,50,Male,>50K
41,HS-grad,Priv-house-serv,40,Female,<=50K
38,Some-college,Exec-managerial,38,Female,>50K
23,Some-college,Other-service,40,Female,<=50K
59,Some-college,Exec-managerial,50,Male,>50K
72,Masters,Prof-specialty,60,Male,<=50K
47,Some-college,Adm-clerical,33,Female,<=50K
29,Assoc-voc,Craft-repair,40,Male,<=50K
35,Bachelors,Prof-specialty,60,Male,<=50K
24,Some-college,Adm-clerical,15,Male,<=50K
22,HS-grad,Sales,40,Female,<=50K
24,HS-grad,Exec-managerial,40,Male,<=50K
42,Bachelors,Prof-specialty,45,Male,>50K
55,Bachelors,Other-service,72,Female,<=50K
40,Masters,Prof-specialty,20,Female,<=50K
61,HS-grad,Adm-clerical,40,Female,<=50K
58,Bachelors,Farming-fishing,72,Male,<=50K
39,HS-grad,Prof-specialty,40,Male,<=50K
45,Some-college,Prof-specialty,50,Female,<=50K
25,HS-grad,Handlers-cleaners,45,Male,<=50K
69,Doctorate,?,50,Male,>50K
36,Bachelors,Sales,60,Male,<=50K
34,Assoc-voc,Craft-repair,40,Male,>50K
45,Bachelors,Prof-specialty,45,Male,>50K
27,12th,?,45,Male,<=50K
28,Some-college,Handlers-cleaners,40,Male,<=50K
27,Some-college,Adm-clerical,60,Female,<=50K
41,HS-grad,Other-service,40,Female,<=50K
18,HS-grad,Sales,30,Female,<=50K
44,Bachelors,Tech-support,40,Male,>50K
47,Assoc-voc,Exec-managerial,45,Female,>50K
36,HS-grad,Exec-managerial,40,Male,<=50K
66,Preschool,Priv-house-serv,40,Female,<=50K
33,HS-grad,Adm-clerical,45,Female,<=50K
39,HS-grad,Handlers-cleaners,40,Male,>50K
30,HS-grad,Transport-moving,40,Male,<=50K
34,HS-grad,Craft-repair,40,Male,>50K
62,Masters,Prof-specialty,32,Female,<=50K
21,Some-college,Adm-clerical,45,Female,<=50K
50,Masters,Prof-specialty,50,Male,>50K
30,Bachelors,Exec-managerial,60,Male,>50K
43,HS-grad,Exec-managerial,40,Male,>50K
19,Some-college,Other-service,40,Female,<=50K
26,Assoc-voc,Craft-repair,50,Male,<=50K
50,7th-8th,Transport-moving,65,Male,<=50K
45,Masters,Exec-managerial,40,Male,>50K
46,Masters,Sales,50,Male,>50K
17,10th,Other-service,15,Male,<=50K
56,7th-8th,Exec-managerial,40,Male,>50K
25,Some-college,Adm-clerical,40,Female,>50K
47,Masters,Machine-op-inspct,42,Female,<=50K
23,HS-grad,Sales,45,Male,<=50K
51,HS-grad,Other-service,20,Female,<=50K
19,Some-college,Tech-support,25,Female,<=50K
33,HS-grad,Craft-repair,40,Male,<=50K
32,HS-grad,Other-service,80,Female,<=50K
52,HS-grad,Transport-moving,40,Male,<=50K
36,Some-college,Other-service,40,Female,<=50K
34,HS-grad,Craft-repair,40,Male,<=50K
26,HS-grad,?,40,Female,<=50K
26,12th,Sales,98,Male,<=50K
35,Some-college,Craft-repair,40,Male,<=50K
58,Bachelors,Adm-clerical,40,Male,>50K
32,11th,Craft-repair,50,Male,<=50K
23,Some-college,Other-service,40,Female,<=50K
28,Some-college,Machine-op-inspct,40,Male,<=50K
20,10th,Other-service,35,Male,<=50K
17,10th,Other-service,20,Male,<=50K
56,HS-grad,Transport-moving,45,Male,>50K
26,HS-grad,Adm-clerical,40,Female,<=50K
43,Bachelors,Prof-specialty,36,Female,<=50K
45,Some-college,Prof-specialty,35,Male,<=50K
34,Some-college,Exec-managerial,50,Female,>50K
54,1st-4th,Other-service,35,Male,<=50K
51,HS-grad,Other-service,40,Female,<=50K
58,Some-college,Farming-fishing,60,Male,<=50K
49,Assoc-acdm,Adm-clerical,40,Female,<=50K
21,Assoc-voc,Adm-clerical,40,Female,<=50K
44,Some-college,Other-service,40,Female,<=50K
26,Bachelors,Exec-managerial,50,Female,<=50K
39,Bachelors,Prof-specialty,40,Male,<=50K
19,HS-grad,?,40,Male,<=50K
37,Some-college,Handlers-cleaners,40,Male,<=50K
49,HS-grad,Adm-clerical,32,Male,<=50K
45,HS-grad,Machine-op-inspct,40,Female,<=50K
60,HS-grad,Adm-clerical,40,Female,<=50K
28,Bachelors,Exec-managerial,40,Male,<=50K
23,Some-college,Machine-op-inspct,30,Male,<=50K
44,Bachelors,Prof-specialty,45,Female,<=50K
19,Some-college,Farming-fishing,12,Male,<=50K
37,HS-grad,Exec-managerial,40,Male,>50K
41,HS-grad,Farming-fishing,38,Male,<=50K
56,Bachelors,Exec-managerial,40,Male,>50K
44,Assoc-acdm,Exec-managerial,54,Male,>50K
30,Bachelors,Craft-repair,36,Male,>50K
23,Bachelors,Sales,40,Female,<=50K
44,HS-grad,Exec-managerial,40,Female,>50K
38,HS-grad,Exec-managerial,70,Male,>50K
32,Some-college,Sales,50,Male,>50K
57,Masters,Farming-fishing,20,Male,<=50K
35,Prof-school,Prof-specialty,50,Male,>50K
48,Bachelors,Exec-managerial,50,Male,>50K
32,Some-college,Protective-serv,99,Male,<=50K
76,Masters,Prof-specialty,15,Female,<=50K
57,HS-grad,Handlers-cleaners,30,Female,<=50K
58,Some-college,?,40,Female,<=50K
51,Masters,Exec-managerial,50,Male,>50K
50,10th,Other-service,40,Male,<=50K
38,HS-grad,Other-service,25,Female,<=50K
53,HS-grad,Transport-moving,40,Male,<=50K
59,7th-8th,Craft-repair,20,Male,<=50K
23,HS-grad,Transport-moving,40,Male,<=50K
44,Assoc-voc,Exec-managerial,40,Male,>50K
23,Bachelors,Sales,40,Female,<=50K
23,Assoc-acdm,Sales,20,Male,<=50K
44,Bachelors,Exec-managerial,40,Male,>50K
30,HS-grad,Tech-support,40,Male,<=50K
28,HS-grad,Sales,40,Male,<=50K
46,Some-college,Exec-managerial,40,Female,<=50K
34,Preschool,Adm-clerical,25,Female,<=50K
38,Bachelors,Exec-managerial,45,Male,>50K
26,Some-college,Sales,37,Female,<=50K
39,HS-grad,Craft-repair,40,Male,<=50K
28,Some-college,Sales,40,Male,<=50K
33,Masters,Prof-specialty,19,Male,<=50K
43,Masters,Prof-specialty,40,Female,>50K
30,Bachelors,Exec-managerial,40,Female,<=50K
59,Masters,Exec-managerial,50,Male,>50K
26,HS-grad,Machine-op-inspct,45,Male,<=50K
28,Some-college,Tech-support,24,Male,<=50K
48,Some-college,Other-service,40,Male,<=50K
49,Bachelors,Prof-specialty,35,Female,<=50K
41,HS-grad,Handlers-cleaners,40,Male,<=50K
20,Some-college,Adm-clerical,30,Female,<=50K
49,HS-grad,Protective-serv,40,Male,>50K
37,Bachelors,Prof-specialty,40,Male,<=50K
18,12th,Sales,8,Female,<=50K
61,HS-grad,Tech-support,40,Male,>50K
26,HS-grad,Handlers-cleaners,48,Male,<=50K
66,Bachelors,Other-service,12,Male,<=50K
68,Masters,Prof-specialty,40,Female,<=50K
27,HS-grad,Protective-serv,40,Female,<=50K
66,Some-college,Farming-fishing,7,Male,<=50K
28,10th,Other-service,15,Female,<=50K
26,Bachelors,Prof-specialty,40,Female,<=50K
25,HS-grad,?,40,Female,<=50K
46,Some-college,Transport-moving,48,Male,<=50K
62,Bachelors,?,40,Male,<=50K
35,HS-grad,Machine-op-inspct,40,Male,<=50K
26,HS-grad,Farming-fishing,60,Male,<=50K
40,HS-grad,Machine-op-inspct,40,Female,<=50K
31,Some-college,Exec-managerial,45,Male,<=50K
52,HS-grad,Transport-moving,40,Male,<=50K
61,HS-grad,Other-service,12,Male,<=50K
39,11th,Craft-repair,40,Male,<=50K
25,HS-grad,Other-service,40,Female,<=50K
47,Bachelors,Tech-support,48,Male,<=50K
33,Bachelors,Machine-op-inspct,40,Male,<=50K
17,11th,Other-service,25,Male,<=50K
26,HS-grad,Adm-clerical,45,Male,<=50K
25,HS-grad,Handlers-cleaners,40,Male,<=50K
39,HS-grad,Exec-managerial,16,Male,<=50K
33,Masters,Exec-managerial,45,Male,>50K
46,Some-college,Exec-managerial,40,Male,<=50K
27,Some-college,Adm-clerical,20,Female,<=50K
48,HS-grad,Prof-specialty,40,Male,>50K
29,11th,Other-service,5,Female,<=50K
40,Bachelors,Sales,40,Male,<=50K
24,Bachelors,Sales,40,Male,<=50K
55,Bachelors,Exec-managerial,35,Male,<=50K
56,HS-grad,Exec-managerial,40,Male,>50K
25,Assoc-acdm,Craft-repair,30,Male,<=50K
36,Some-college,Craft-repair,50,Male,<=50K
26,HS-grad,Exec-managerial,45,Male,<=50K
37,HS-grad,Handlers-cleaners,44,Male,>50K
36,HS-grad,Craft-repair,40,Male,<=50K
23,11th,Craft-repair,50,Male,<=50K
25,Bachelors,Prof-specialty,60,Male,<=50K
36,HS-grad,Adm-clerical,40,Female,<=50K
37,Some-college,Craft-repair,70,Male,<=50K
39,Assoc-acdm,Sales,48,Male,>50K
35,Assoc-voc,Craft-repair,40,Male,<=50K
33,11th,Handlers-cleaners,40,Male,<=50K
31,Some-college,Craft-repair,46,Male,<=50K
49,Some-college,Prof-specialty,22,Male,<=50K
34,Bachelors,Transport-moving,50,Male,<=50K
40,HS-grad,Transport-moving,60,Male,<=50K
27,Some-college,Adm-clerical,40,Female,<=50K
50,Doctorate,Prof-specialty,23,Male,<=50K
38,12th,Machine-op-inspct,50,Female,<=50K
55,Bachelors,Exec-managerial,40,Male,<=50K
49,7th-8th,Other-service,70,Male,<=50K
40,Bachelors,Other-service,40,Male,<=50K
42,Assoc-voc,Tech-support,30,Female,<=50K
51,Bachelors,Prof-specialty,50,Male,>50K
27,Bachelors,Adm-clerical,50,Female,<=50K
30,HS-grad,Protective-serv,40,Male,>50K
70,Doctorate,?,20,Male,>50K
40,10th,Other-service,40,Female,<=50K
43,Bachelors,Craft-repair,35,Male,<=50K
24,HS-grad,Other-service,40,Female,<=50K
22,7th-8th,?,40,Male,<=50K
38,Bachelors,Sales,60,Male,>50K
52,HS-grad,Craft-repair,40,Male,<=50K
32,Assoc-voc,Sales,50,Male,>50K
33,Assoc-voc,Protective-serv,40,Female,<=50K
21,HS-grad,Machine-op-inspct,40,Male,<=50K
27,Some-college,Sales,50,Male,<=50K
31,HS-grad,Exec-managerial,50,Male,<=50K
29,Masters,Prof-specialty,40,Female,>50K
49,5th-6th,Other-service,40,Male,<=50K
61,Bachelors,?,7,Male,>50K
46,Bachelors,Sales,50,Male,>50K
37,11th,Craft-repair,40,Male,<=50K
56,Bachelors,Adm-clerical,40,Male,>50K
37,Some-college,Craft-repair,40,Male,<=50K
26,HS-grad,Adm-clerical,40,Male,<=50K
31,Some-college,Adm-clerical,35,Female,<=50K
36,HS-grad,Other-service,40,Female,<=50K
52,10th,Handlers-cleaners,45,Male,<=50K
40,Some-college,Craft-repair,60,Male,<=50K
21,HS-grad,Exec-managerial,60,Female,<=50K
63,10th,Machine-op-inspct,40,Male,<=50K
30,HS-grad,Adm-clerical,40,Female,<=50K
30,Bachelors,Sales,20,Male,<=50K
50,Bachelors,Exec-managerial,60,Male,<=50K
41,Masters,Exec-managerial,45,Male,<=50K
39,Bachelors,Exec-managerial,60,Male,>50K
23,HS-grad,Machine-op-inspct,48,Female,<=50K
52,HS-grad,Sales,40,Male,<=50K
17,11th,?,20,Female,<=50K
46,Assoc-voc,Tech-support,40,Female,<=50K
26,Some-college,Adm-clerical,42,Female,<=50K
30,Some-college,Craft-repair,40,Male,<=50K
23,Some-college,Exec-managerial,50,Male,<=50K
21,Some-college,Adm-clerical,12,Female,<=50K
39,HS-grad,Transport-moving,55,Male,<=50K
37,Assoc-voc,Protective-serv,40,Male,<=50K
40,Masters,Exec-managerial,50,Male,>50K
38,Some-college,Adm-clerical,20,Female,<=50K
47,Bachelors,Sales,60,Male,<=50K
20,Some-college,Other-service,35,Male,<=50K
35,HS-grad,Craft-repair,40,Male,<=50K
62,Bachelors,Prof-specialty,40,Male,>50K
32,11th,Other-service,15,Female,<=50K
42,Bachelors,Sales,60,Male,>50K
32,10th,Craft-repair,40,Male,<=50K
27,Some-college,Other-service,30,Female,<=50K
53,Bachelors,Sales,45,Male,>50K
28,5th-6th,Handlers-cleaners,25,Male,<=50K
26,HS-grad,Sales,40,Male,<=50K
47,Prof-school,Exec-managerial,45,Male,>50K
23,Some-college,Protective-serv,40,Female,<=50K
70,Some-college,Exec-managerial,30,Male,<=50K
41,Bachelors,Exec-managerial,40,Male,<=50K
43,Masters,Prof-specialty,45,Male,<=50K
65,HS-grad,Sales,25,Female,<=50K
40,HS-grad,Craft-repair,40,Male,<=50K
64,HS-grad,Exec-managerial,45,Male,>50K
40,Some-college,Exec-managerial,45,Male,<=50K
43,Bachelors,Exec-managerial,35,Male,<=50K
50,HS-grad,Adm-clerical,48,Male,<=50K
19,Some-college,?,30,Female,<=50K
32,Bachelors,Prof-specialty,60,Female,<=50K
32,11th,Farming-fishing,40,Male,<=50K
42,11th,Sales,50,Male,<=50K
41,HS-grad,Craft-repair,40,Male,>50K
30,Some-college,Exec-managerial,40,Female,<=50K
20,Some-college,Other-service,30,Male,<=50K
45,HS-grad,Craft-repair,40,Male,<=50K
42,Doctorate,Prof-specialty,50,Male,>50K
24,Assoc-acdm,Machine-op-inspct,40,Male,<=50K
43,Bachelors,Sales,50,Female,<=50K
28,HS-grad,Transport-moving,40,Male,<=50K
35,HS-grad,Machine-op-inspct,40,Female,<=50K
36,HS-grad,?,50,Male,<=50K
38,HS-grad,Adm-clerical,40,Female,<=50K
32,Bachelors,Prof-specialty,35,Female,<=50K
50,HS-grad,Protective-serv,40,Male,<=50K
34,HS-grad,Craft-repair,55,Male,>50K
35,HS-grad,Other-service,40,Male,<=50K
30,Masters,Adm-clerical,40,Female,<=50K
61,5th-6th,Transport-moving,40,Male,<=50K
27,Bachelors,Adm-clerical,38,Male,<=50K
61,HS-grad,Machine-op-inspct,40,Female,<=50K
18,5th-6th,Handlers-cleaners,40,Male,<=50K
31,HS-grad,Protective-serv,40,Male,>50K
31,Bachelors,Prof-specialty,60,Male,<=50K
20,HS-grad,Other-service,40,Female,<=50K
35,12th,Transport-moving,40,Male,<=50K
51,HS-grad,Craft-repair,40,Male,<=50K
43,Some-college,Sales,40,Male,>50K
18,11th,Handlers-cleaners,20,Male,<=50K
55,Prof-school,Exec-managerial,40,Male,>50K
59,HS-grad,Priv-house-serv,40,Female,<=50K
21,HS-grad,Other-service,40,Female,<=50K
22,10th,Other-service,40,Female,<=50K
60,Some-college,Exec-managerial,40,Female,<=50K
49,HS-grad,Craft-repair,40,Male,>50K
21,HS-grad,Handlers-cleaners,40,Female,<=50K
61,HS-grad,Machine-op-inspct,40,Male,<=50K
64,5th-6th,Craft-repair,40,Male,<=50K
63,HS-grad,Craft-repair,40,Male,<=50K
27,Bachelors,Exec-managerial,40,Female,<=50K
23,Bachelors,Other-service,30,Female,<=50K
41,HS-grad,Exec-managerial,45,Female,<=50K
18,12th,?,25,Male,<=50K
40,HS-grad,Craft-repair,40,Female,>50K
55,Bachelors,Exec-managerial,40,Male,>50K
17,10th,Other-service,12,Female,<=50K
34,Some-college,Craft-repair,60,Male,<=50K
24,Bachelors,Adm-clerical,40,Female,<=50K
30,Prof-school,Prof-specialty,45,Female,>50K
29,Masters,Exec-managerial,60,Male,<=50K
52,Bachelors,Exec-managerial,40,Male,>50K
57,Some-college,Exec-managerial,40,Male,>50K
38,Bachelors,Tech-support,45,Female,<=50K
43,Masters,Exec-managerial,50,Female,>50K
61,Some-college,Adm-clerical,40,Female,<=50K
38,Bachelors,Exec-managerial,65,Male,>50K
51,HS-grad,Machine-op-inspct,40,Male,>50K
40,Bachelors,Adm-clerical,40,Male,<=50K
41,Some-college,Adm-clerical,40,Male,>50K
19,Some-college,Other-service,20,Female,<=50K
28,7th-8th,Farming-fishing,40,Male,<=50K
59,Some-college,Sales,40,Male,<=50K
32,Bachelors,Prof-specialty,40,Female,<=50K
31,HS-grad,Exec-managerial,40,Male,>50K
30,Assoc-acdm,Machine-op-inspct,48,Male,<=50K
54,Some-college,Sales,40,Male,<=50K
33,Assoc-voc,Craft-repair,42,Male,>50K
20,Some-college,Adm-clerical,10,Female,<=50K
27,Some-college,?,40,Female,<=50K
32,HS-grad,Transport-moving,48,Male,<=50K
35,HS-grad,Transport-moving,40,Female,<=50K
27,11th,Craft-repair,45,Male,<=50K
40,Bachelors,Prof-specialty,46,Male,>50K
34,Assoc-voc,Sales,40,Male,<=50K
34,Assoc-acdm,Prof-specialty,40,Male,>50K
38,Some-college,Craft-repair,25,Female,<=50K
28,HS-grad,Other-service,40,Male,<=50K
65,Some-college,Handlers-cleaners,27,Male,<=50K
61,Some-college,Tech-support,16,Male,<=50K
18,11th,Sales,25,Female,<=50K
35,Bachelors,Sales,50,Male,>50K
45,Bachelors,Exec-managerial,40,Female,<=50K
68,HS-grad,?,20,Female,<=50K
25,Some-college,Exec-managerial,50,Male,<=50K
48,Prof-school,Sales,13,Male,<=50K
19,Some-college,Adm-clerical,40,Female,<=50K
43,Bachelors,Exec-managerial,50,Female,>50K
54,Bachelors,Craft-repair,45,Male,>50K
47,Bachelors,Sales,50,Male,<=50K
25,Assoc-voc,Adm-clerical,40,Female,<=50K
30,Assoc-acdm,Craft-repair,40,Male,<=50K
67,Some-college,?,8,Male,<=50K
35,HS-grad,Handlers-cleaners,40,Female,<=50K
26,Some-college,Sales,18,Male,<=50K
61,HS-grad,Sales,40,Male,<=50K
54,HS-grad,Other-service,32,Male,<=50K
50,12th,Sales,40,Male,>50K
32,9th,Machine-op-inspct,40,Female,<=50K
34,HS-grad,Machine-op-inspct,25,Female,<=50K
36,HS-grad,Other-service,40,Male,<=50K
50,Some-college,Craft-repair,40,Male,>50K
28,11th,Farming-fishing,40,Male,<=50K
22,HS-grad,Other-service,19,Female,<=50K
58,11th,Other-service,20,Male,<=50K
27,5th-6th,Other-service,75,Male,<=50K
62,Bachelors,Tech-support,38,Male,<=50K
36,Bachelors,Tech-support,55,Male,>50K
21,Some-college,Adm-clerical,4,Female,<=50K
41,Masters,Prof-specialty,45,Female,<=50K
28,Some-college,Machine-op-inspct,45,Male,<=50K
33,Bachelors,Handlers-cleaners,40,Male,<=50K
54,Bachelors,Exec-managerial,45,Male,>50K
19,Some-college,Sales,25,Female,<=50K
76,7th-8th,Farming-fishing,30,Male,<=50K
25,Bachelors,?,25,Female,<=50K
34,Bachelors,Exec-managerial,50,Male,>50K
40,Bachelors,Adm-clerical,40,Female,<=50K
22,11th,Sales,30,Female,<=50K
17,11th,Handlers-cleaners,15,Male,<=50K
55,Some-college,Other-service,20,Female,<=50K
51,Some-college,Adm-clerical,40,Female,<=50K
26,5th-6th,Handlers-cleaners,40,Male,<=50K
44,Bachelors,Other-service,48,Male,<=50K
65,10th,?,70,Male,<=50K
54,HS-grad,Exec-managerial,40,Male,>50K
34,Assoc-acdm,Craft-repair,40,Male,<=50K
42,HS-grad,Adm-clerical,40,Male,<=50K
26,HS-grad,Craft-repair,70,Male,<=50K
39,5th-6th,Other-service,40,Male,<=50K
46,11th,?,40,Female,<=50K
34,Bachelors,Other-service,40,Male,<=50K
59,HS-grad,Craft-repair,40,Male,<=50K
20,HS-grad,Other-service,50,Male,<=50K
34,Some-college,Machine-op-inspct,45,Male,>50K
62,HS-grad,?,40,Female,>50K
51,HS-grad,Craft-repair,20,Male,<=50K
34,Some-college,Handlers-cleaners,40,Male,>50K
47,Bachelors,Prof-specialty,50,Female,<=50K
21,Some-college,?,20,Male,<=50K
30,Assoc-voc,Craft-repair,49,Male,<=50K
38,HS-grad,Sales,60,Male,<=50K
45,Bachelors,Prof-specialty,40,Female,>50K
23,Some-college,Exec-managerial,35,Female,<=50K
34,Some-college,Craft-repair,48,Male,>50K
22,12th,Handlers-cleaners,40,Male,<=50K
31,HS-grad,Craft-repair,40,Male,<=50K
50,HS-grad,Craft-repair,40,Male,<=50K
19,1st-4th,Handlers-cleaners,52,Male,<=50K
28,Bachelors,Sales,45,Female,>50K
23,HS-grad,Adm-clerical,50,Female,<=50K
35,HS-grad,Handlers-cleaners,40,Male,<=50K
28,HS-grad,Machine-op-inspct,40,Male,<=50K
27,Some-college,Adm-clerical,30,Male,<=50K
46,Bachelors,Sales,55,Male,<=50K
27,HS-grad,Handlers-cleaners,40,Male,<=50K
25,10th,Other-service,40,Female,<=50K
34,Some-college,Craft-repair,70,Male,<=50K
33,HS-grad,Machine-op-inspct,40,Male,<=50K
36,Some-college,Craft-repair,40,Female,<=50K
30,7th-8th,Craft-repair,48,Male,<=50K
23,Some-college,Sales,47,Female,<=50K
36,5th-6th,Craft-repair,32,Male,<=50K
29,Bachelors,Prof-specialty,45,Female,<=50K
50,Some-college,Farming-fishing,40,Male,>50K
19,12th,Handlers-cleaners,40,Male,<=50K
20,Some-college,?,40,Female,<=50K
52,HS-grad,Machine-op-inspct,40,Male,>50K
20,HS-grad,Craft-repair,40,Male,<=50K
22,Assoc-voc,Adm-clerical,40,Female,<=50K
34,Some-college,Sales,55,Male,>50K
60,Some-college,Craft-repair,40,Male,<=50K
19,11th,Other-service,40,Male,<=50K
59,HS-grad,Farming-fishing,20,Male,<=50K
36,HS-grad,Transport-moving,50,Male,<=50K
25,HS-grad,Craft-repair,40,Male,<=50K
49,7th-8th,Craft-repair,70,Male,<=50K
25,HS-grad,Other-service,30,Female,<=50K
50,11th,Other-service,40,Female,<=50K
44,Assoc-acdm,Prof-specialty,43,Female,<=50K
28,HS-grad,?,40,Female,<=50K
33,Some-college,Sales,20,Male,<=50K
40,Bachelors,Craft-repair,50,Male,<=50K
56,Some-college,Exec-managerial,45,Male,<=50K
56,Some-college,Exec-managerial,50,Male,>50K
23,Bachelors,Prof-specialty,42,Male,<=50K
38,HS-grad,?,40,Female,<=50K
21,Some-college,Prof-specialty,10,Female,<=50K
67,7th-8th,Craft-repair,24,Male,<=50K
54,Assoc-voc,Protective-serv,40,Male,<=50K
50,HS-grad,Other-service,40,Female,<=50K
59,7th-8th,Machine-op-inspct,40,Male,<=50K
51,11th,Handlers-cleaners,40,Female,<=50K
30,HS-grad,Exec-managerial,29,Female,<=50K
42,HS-grad,Craft-repair,40,Male,>50K
64,HS-grad,?,20,Female,<=50K
61,Bachelors,?,45,Female,<=50K
26,Bachelors,Sales,40,Male,<=50K
47,Assoc-voc,Adm-clerical,40,Male,<=50K
78,Some-college,Craft-repair,3,Male,>50K
24,HS-grad,Craft-repair,50,Male,<=50K
27,11th,Farming-fishing,40,Male,<=50K
51,Masters,Exec-managerial,50,Male,>50K
